"","value","anomaly"
"1",0.152494480068605,"0"
"2",0.704613664031051,"0"
"3",1.12785594623527,"0"
"4",0.840830763724313,"0"
"5",0.393644955271186,"0"
"6",-0.404911142966106,"0"
"7",-1.60116915497246,"0"
"8",-2.12575355729685,"0"
"9",-1.37705059289818,"0"
"10",-0.0212968667318141,"0"
"11",1.29752264702538,"0"
"12",2.26748844463379,"0"
"13",2.4348919611879,"0"
"14",2.29405460736696,"0"
"15",2.0422986617247,"0"
"16",1.98526704859395,"0"
"17",2.58054151046641,"0"
"18",2.57306516835044,"0"
"19",1.7962519687829,"0"
"20",1.80099323023424,"0"
"21",2.09222175786791,"0"
"22",2.32413215349091,"0"
"23",2.75169381647631,"0"
"24",2.52366905060268,"0"
"25",1.80053660730331,"0"
"26",1.54035544990596,"0"
"27",0.246172892079128,"1"
"28",1.01717848728379,"0"
"29",0.575550565429429,"0"
"30",0.53949685184851,"0"
"31",0.915206603992663,"0"
"32",1.39532726384271,"0"
"33",1.83535642674135,"0"
"34",2.02157157871008,"0"
"35",1.89273290927637,"0"
"36",2.17949426394436,"0"
"37",2.86086006622131,"0"
"38",3.25725385128628,"0"
"39",3.56838013104428,"0"
"40",4.19103051974766,"0"
"41",4.59956415945194,"0"
"42",4.5518538243383,"0"
"43",4.7601273105579,"0"
"44",5.23226145458645,"0"
"45",5.4917884858419,"0"
"46",6.04077837059024,"0"
"47",6.26778948270973,"0"
"48",5.87436026868647,"0"
"49",6.09885878822162,"0"
"50",6.68772533329671,"0"
"51",6.79796247286331,"0"
"52",6.49126390474798,"0"
"53",6.31612990824621,"0"
"54",6.47800135144962,"0"
"55",6.74512493281984,"0"
"56",7.60177335341997,"0"
"57",6.16125878881688,"1"
"58",8.14559035080249,"0"
"59",7.71397596255397,"0"
"60",7.05670318129961,"0"
"61",6.66418890167218,"0"
"62",7.81482846187283,"0"
"63",8.95983106434974,"0"
"64",9.27407142967055,"0"
"65",9.71343965219351,"0"
"66",9.87075187195001,"0"
"67",10.171692225005,"0"
"68",10.6632864281398,"0"
"69",10.4564927079942,"0"
"70",10.3488015351548,"0"
"71",10.5882518557363,"0"
"72",11.0803932200627,"0"
"73",11.4247753482204,"0"
"74",11.0421498639498,"0"
"75",9.97536855419142,"0"
"76",9.26541229071045,"0"
"77",9.52833194550868,"0"
"78",10.1490013815443,"0"
"79",10.4754353151595,"0"
"80",10.7553324176985,"0"
"81",10.9708540237189,"0"
"82",11.2975789704527,"0"
"83",12.1633934340848,"0"
"84",13.3485400393952,"0"
"85",14.1384231485178,"0"
"86",14.9669553529922,"0"
"87",15.5430633485849,"0"
"88",15.2806723658012,"0"
"89",14.8900918862037,"0"
"90",14.4478495770732,"0"
"91",14.1120743118176,"0"
"92",14.5569439844666,"0"
"93",14.8935765207414,"0"
"94",14.2957585234743,"0"
"95",13.6813364524138,"0"
"96",13.637912026111,"0"
"97",13.8920889487289,"0"
"98",13.9768004808092,"0"
"99",13.3323481836448,"0"
"100",12.6054672576766,"0"
"101",12.1799089311279,"0"
"102",11.7679990480066,"0"
"103",11.993442352115,"0"
"104",12.7008648600696,"0"
"105",13.3936040034328,"0"
"106",13.5551737014988,"0"
"107",13.3291900545347,"0"
"108",13.3626239667912,"0"
"109",13.3107421510334,"0"
"110",12.9986753203909,"0"
"111",12.9054279396602,"0"
"112",12.861064134399,"0"
"113",12.742902306993,"0"
"114",12.6602200353285,"0"
"115",12.6022427038178,"0"
"116",12.3991230022374,"0"
"117",12.0176275218354,"0"
"118",11.2697551197216,"0"
"119",11.0845063281758,"0"
"120",11.6961750011195,"0"
"121",11.9016407513412,"0"
"122",11.1594567081666,"0"
"123",10.3353439420992,"0"
"124",10.4001523949328,"0"
"125",11.2553564296549,"0"
"126",12.0875935794584,"0"
"127",7.79603288412312,"1"
"128",10.9913574077049,"0"
"129",9.72719077912885,"0"
"130",9.29455526537431,"0"
"131",9.37140873226648,"0"
"132",9.97282026916066,"0"
"133",10.3734305903645,"0"
"134",10.0354061220435,"0"
"135",9.79797450171169,"0"
"136",9.47786907832656,"0"
"137",8.90050466474961,"0"
"138",8.67008204332276,"0"
"139",8.8612929361721,"0"
"140",8.89001084119443,"0"
"141",8.77953381571185,"0"
"142",9.14691655520011,"0"
"143",10.0367906209739,"0"
"144",10.3292099694264,"0"
"145",10.0900004211023,"0"
"146",10.6161656650062,"0"
"147",11.6672864153725,"0"
"148",12.1682703710907,"0"
"149",12.8439241064845,"0"
"150",13.1218004345454,"0"
"151",12.240665492678,"0"
"152",11.8379750566133,"0"
"153",12.381258808726,"0"
"154",12.5605356150984,"0"
"155",12.574561150925,"0"
"156",12.5506528008585,"0"
"157",12.3071502542913,"0"
"158",12.5349227595945,"0"
"159",12.8931184043166,"0"
"160",12.3943377871905,"0"
"161",11.8437056821024,"0"
"162",11.9626230558913,"0"
"163",12.0814360603444,"0"
"164",12.1046215673345,"0"
"165",12.4488286285088,"0"
"166",12.630683782243,"0"
"167",12.3100993051009,"0"
"168",12.1023559894516,"0"
"169",11.8079620316468,"0"
"170",11.3351280036286,"0"
"171",11.6719141706441,"0"
"172",12.3416831888798,"0"
"173",12.1492186472543,"0"
"174",11.6277557873119,"0"
"175",11.5831331730286,"0"
"176",12.1009252440675,"0"
"177",12.8807074952874,"0"
"178",13.4988793291406,"0"
"179",13.4415468142664,"0"
"180",13.3312078342863,"0"
"181",13.7265052171682,"0"
"182",14.4632604314636,"0"
"183",15.1790712142785,"0"
"184",15.5471202490673,"0"
"185",15.414387237279,"0"
"186",15.0919513454727,"0"
"187",14.9290607970109,"0"
"188",14.6124404225251,"0"
"189",10.8367041619826,"1"
"190",14.7584708363325,"0"
"191",14.9205782247794,"0"
"192",14.4424008906496,"0"
"193",13.6221895211353,"0"
"194",12.9193809200014,"0"
"195",12.9883769166232,"0"
"196",13.4104345656638,"0"
"197",13.2614324563073,"0"
"198",12.6321983171959,"0"
"199",12.2344824722637,"0"
"200",12.1381667972634,"0"
"201",12.314824150944,"0"
"202",12.3182911332075,"0"
"203",12.3037558659358,"0"
"204",12.4867429542887,"0"
"205",12.5490258665993,"0"
"206",12.0704718833956,"0"
"207",11.3367456658106,"0"
"208",10.8042318509832,"0"
"209",10.4822556515389,"0"
"210",9.70271542273025,"0"
"211",8.24481808020761,"0"
"212",6.68363761738407,"0"
"213",5.83282440326701,"0"
"214",6.21437027251103,"0"
"215",6.98620891443059,"0"
"216",7.19221522441452,"0"
"217",7.05536302294803,"0"
"218",7.05505229884289,"0"
"219",7.20369813556458,"0"
"220",7.16316601310472,"0"
"221",7.19642551525197,"0"
"222",7.50936478951348,"0"
"223",7.61202923078458,"0"
"224",7.4285266869896,"0"
"225",7.41056505454098,"0"
"226",7.4734327675967,"0"
"227",7.53276650855774,"0"
"228",7.65402098665926,"0"
"229",7.4635219595,"0"
"230",7.37157994466932,"0"
"231",7.49576280771583,"0"
"232",7.98981219029557,"0"
"233",8.29947530709303,"0"
"234",8.38355723332421,"0"
"235",8.69700887219715,"0"
"236",8.88872852663501,"0"
"237",8.75060914314562,"0"
"238",7.90697184608094,"0"
"239",7.13684679508855,"0"
"240",7.13136113167009,"0"
"241",7.61500119984905,"0"
"242",7.45420584520415,"0"
"243",6.78858478258051,"0"
"244",6.29573150844826,"0"
"245",6.68926154336468,"0"
"246",7.2550333587836,"0"
"247",7.49318622235289,"0"
"248",7.66974927143001,"0"
"249",7.74841207479719,"0"
"250",7.81082993864727,"0"
"251",7.87285671628198,"0"
"252",7.39862807095154,"0"
"253",6.68963046361332,"0"
"254",6.29004822073564,"0"
"255",6.4592688350528,"0"
"256",6.87147184569817,"0"
"257",6.87388470600305,"0"
"258",6.26354546506674,"0"
"259",5.8189869703407,"0"
"260",5.77504905492024,"0"
"261",6.07304244485631,"0"
"262",7.08090299764629,"0"
"263",7.54155824284881,"0"
"264",6.62490398859116,"0"
"265",6.29868335638335,"0"
"266",6.55074065141792,"0"
"267",6.4183110028697,"0"
"268",6.24285894216663,"0"
"269",6.03249128928702,"0"
"270",5.53104406328063,"0"
"271",4.67034908957358,"0"
"272",3.71584839355678,"0"
"273",3.15037219245536,"0"
"274",3.0317426820249,"0"
"275",3.19970491800747,"0"
"276",3.57978586353883,"0"
"277",3.50131786694299,"0"
"278",3.23791702763068,"0"
"279",3.27967629519392,"0"
"280",2.3925019431291,"0"
"281",1.41869059100305,"0"
"282",1.54455759214321,"0"
"283",2.00066657700861,"0"
"284",1.85477131848988,"0"
"285",1.55203835018279,"0"
"286",1.58663998549466,"0"
"287",2.03001891982154,"0"
"288",2.26485421406356,"0"
"289",2.47670327483081,"0"
"290",2.98993440917828,"0"
"291",3.30038053601092,"0"
"292",4.0291820367047,"0"
"293",5.64450881946856,"0"
"294",7.28697589017132,"0"
"295",8.25857909323548,"0"
"296",8.28945305864675,"0"
"297",7.8219805797829,"0"
"298",8.15522334478667,"0"
"299",8.55575622140761,"0"
"300",8.59665223092078,"0"
"301",8.66217482152149,"0"
"302",8.36584334679223,"0"
"303",7.74170448104679,"0"
"304",7.83562677519258,"0"
"305",15.8298245189166,"1"
"306",8.42600545762564,"0"
"307",7.77429563990465,"0"
"308",7.7168434655901,"0"
"309",7.94977529340383,"0"
"310",7.815203825479,"0"
"311",7.09568388672465,"0"
"312",5.51821827009764,"0"
"313",4.16102281785922,"0"
"314",3.64325448327674,"0"
"315",4.04309500653284,"0"
"316",4.82370959334587,"0"
"317",5.16420987258243,"0"
"318",5.37812598474187,"0"
"319",5.57578508153114,"0"
"320",5.76639978186987,"0"
"321",5.88310947035993,"0"
"322",6.16412770076575,"0"
"323",6.44453338398315,"0"
"324",6.60422614916819,"0"
"325",6.76798063934798,"0"
"326",7.20513320856984,"0"
"327",7.67908836569428,"0"
"328",7.67854083040433,"0"
"329",7.42026220558238,"0"
"330",7.31005017950738,"0"
"331",7.52418428393497,"0"
"332",7.48074009808459,"0"
"333",7.47585302151647,"0"
"334",8.27204882284586,"0"
"335",9.33046825569413,"0"
"336",9.81305179354154,"0"
"337",10.126707414146,"0"
"338",10.0356814968836,"0"
"339",16.5869256031865,"1"
"340",9.32813440570528,"0"
"341",9.70543755255099,"0"
"342",9.961242898126,"0"
"343",9.7415738645858,"0"
"344",9.53558462662703,"0"
"345",9.63108255706633,"0"
"346",9.91473851894396,"0"
"347",10.5428639624653,"0"
"348",11.2314542209846,"0"
"349",12.1031838458863,"0"
"350",12.9866101131069,"0"
"351",13.3164292741695,"0"
"352",13.218921273746,"0"
"353",13.2809946874936,"0"
