"","value","anomaly"
"1",1.61904592883136,"0"
"2",2.77209472672245,"0"
"3",2.961495784325,"0"
"4",2.57078862669561,"0"
"5",2.52188926533737,"0"
"6",2.34086826466941,"0"
"7",2.10809598557953,"0"
"8",3.15894673210733,"0"
"9",3.2438060327579,"1"
"10",2.4419676929448,"0"
"11",3.10066649305929,"0"
"12",2.32974648099613,"0"
"13",2.34568187802387,"0"
"14",3.39647800017387,"0"
"15",2.92971309829362,"0"
"16",2.77135396005447,"0"
"17",3.78630695933114,"0"
"18",3.18313020665482,"0"
"19",2.66846993342132,"0"
"20",3.24060086494997,"0"
"21",3.01101420727919,"0"
"22",2.76260868586573,"0"
"23",3.61373955144525,"0"
"24",4.25225007480164,"0"
"25",3.09259348028382,"0"
"26",3.7466702838066,"0"
"27",3.17553977530572,"0"
"28",3.74452003227681,"0"
"29",3.47047928834532,"0"
"30",4.20039626150201,"0"
"31",2.93667115900672,"0"
"32",2.98197838178175,"0"
"33",4.3502173666991,"0"
"34",4.02708245291742,"0"
"35",3.66681253985871,"0"
"36",4.11046835827438,"0"
"37",4.41268732254413,"0"
"38",3.50638789258097,"0"
"39",3.57805173842309,"0"
"40",3.64554836024859,"0"
"41",4.45495226473062,"0"
"42",4.54968041401694,"0"
"43",4.15045631390681,"0"
"44",5.09210104357899,"0"
"45",3.66830589249738,"0"
"46",4.14642504120895,"0"
"47",4.2819716092386,"0"
"48",4.34695308781027,"0"
"49",3.76484818836497,"0"
"50",4.37385054391594,"0"
"51",4.35577479142382,"0"
"52",3.66317101227897,"0"
"53",3.75718989220473,"0"
"54",5.60616009256039,"1"
"55",3.82310409803052,"0"
"56",4.12089783030172,"0"
"57",2.87957440957647,"0"
"58",4.6269261257002,"0"
"59",4.34887206438432,"0"
"60",5.25328672793647,"0"
"61",3.88650750901849,"0"
"62",4.01105228059882,"0"
"63",5.19623141118017,"0"
"64",3.68686782217926,"0"
"65",4.48627607996242,"0"
"66",5.23134575309795,"0"
"67",4.62793945692586,"0"
"68",5.40029576327397,"0"
"69",4.43710290888162,"0"
"70",3.40019533355738,"0"
"71",4.8642873625683,"0"
"72",3.89453296701219,"0"
"73",5.27651597536868,"0"
"74",5.00357267778516,"0"
"75",4.71869364932308,"0"
"76",4.74043158271027,"0"
"77",5.17111950032482,"0"
"78",5.24551604076768,"0"
"79",3.92684206159634,"0"
"80",4.79481034219154,"0"
"81",4.96386288333432,"0"
"82",6.12957851684034,"0"
"83",4.84157499280863,"0"
"84",5.02347199933169,"0"
"85",4.81162148688161,"0"
"86",4.21700086201448,"0"
"87",4.93370829053937,"0"
"88",5.56497172570242,"0"
"89",5.28621390627694,"0"
"90",5.23528382728973,"0"
"91",4.9099888697354,"0"
"92",4.16851828995895,"0"
"93",5.85843256861604,"0"
"94",5.09084953894739,"0"
"95",4.63358836819235,"0"
"96",5.30998987403809,"0"
"97",4.82806097322395,"0"
"98",5.23851802551281,"0"
"99",4.39234571134121,"0"
"100",4.74868896395628,"0"
"101",5.34727046482215,"0"
"102",4.36006399198909,"0"
"103",5.41025367939122,"0"
"104",4.99223964101784,"0"
"105",5.12195735905361,"0"
"106",4.38619899293182,"0"
"107",4.14492648186356,"0"
"108",4.65743298358766,"0"
"109",5.11203192488055,"0"
"110",5.62878865323828,"0"
"111",4.69182192649768,"0"
"112",4.88567498904695,"0"
"113",4.39302515182703,"0"
"114",4.46384554704605,"0"
"115",4.61187201625444,"0"
"116",4.71639881560209,"0"
"117",5.75341248847649,"0"
"118",4.99063332308065,"0"
"119",4.78446361442568,"0"
"120",4.50080092361609,"0"
"121",4.00649844530378,"0"
"122",5.79377878021614,"0"
"123",5.15973361991741,"0"
"124",5.64977059278728,"0"
"125",4.83569206162685,"0"
"126",5.34872430198875,"0"
"127",4.93300240933958,"0"
"128",4.43375377577879,"0"
"129",5.38800279172184,"0"
"130",4.81500435392376,"0"
"131",4.20709501597232,"0"
"132",5.21651228217646,"0"
"133",4.68647755045206,"0"
"134",5.00681356319082,"0"
"135",6.39583894798225,"0"
"136",5.50799079118682,"0"
"137",4.87942027768397,"0"
"138",4.79516211359703,"0"
"139",4.6898170952694,"0"
"140",4.1060633924117,"0"
"141",5.77111340136969,"0"
"142",5.60044326568556,"0"
"143",5.76684607922626,"0"
"144",5.20136452176404,"0"
"145",4.87255134131614,"0"
"146",4.6492056690719,"0"
"147",4.51672203296832,"0"
"148",4.39732740663243,"0"
"149",5.49174558819425,"0"
"150",5.5101443678026,"0"
"151",5.82012795577024,"0"
"152",4.62096831090448,"0"
"153",4.35768602611649,"0"
"154",4.0631772288589,"0"
"155",4.96390986648188,"0"
"156",3.95241615105717,"0"
"157",3.85445264918478,"0"
"158",5.13239289844235,"0"
"159",4.74983758203278,"0"
"160",4.17052038249261,"0"
"161",4.4862543727588,"0"
"162",4.70821366926618,"0"
"163",4.44415987713177,"0"
"164",4.42267478347335,"0"
"165",3.98083714656822,"0"
"166",4.26999876812783,"0"
"167",5.06373874679888,"0"
"168",5.17557142306535,"0"
"169",5.31326221528097,"0"
"170",5.16755689243971,"0"
"171",4.93721108991937,"0"
"172",4.35612767252167,"0"
"173",3.63859498009869,"0"
"174",5.65672428762866,"0"
"175",4.25963712096363,"0"
"176",5.4021896674928,"0"
"177",4.11737479133783,"0"
"178",3.69012077279744,"0"
"179",3.39104559871947,"0"
"180",4.7694286063308,"0"
"181",4.25893926699975,"0"
"182",5.4692948204374,"0"
"183",3.9623501796385,"0"
"184",4.52413752314127,"0"
"185",4.13890064024816,"0"
"186",3.00132473018636,"0"
"187",4.51396936092394,"0"
"188",4.79539884020455,"0"
"189",3.58094450513145,"0"
"190",4.82460758131515,"0"
"191",4.54084723570184,"0"
"192",4.6547336670774,"0"
"193",3.87501314636651,"0"
"194",4.61539374394065,"0"
"195",4.29716090811878,"0"
"196",3.7842686500118,"0"
"197",4.4211759308004,"0"
"198",4.1423597647796,"0"
"199",3.22977128851418,"0"
"200",3.67156923229076,"0"
"201",3.99073123213331,"0"
"202",3.66706324383617,"0"
"203",3.20320781566534,"0"
"204",4.08006816776739,"0"
"205",3.43164933263759,"0"
"206",3.78449650035101,"0"
"207",4.62604452850646,"0"
"208",3.76362027112023,"0"
"209",2.78776381445481,"0"
"210",3.26911916504942,"0"
"211",3.78110543144789,"0"
"212",3.29368001104386,"0"
"213",4.56958090543634,"0"
"214",4.2325652815592,"0"
"215",3.45950225491049,"0"
"216",3.54072153543018,"0"
"217",3.6484598200534,"0"
"218",2.49888260733059,"0"
"219",2.97840884142347,"0"
"220",3.25897682878784,"0"
"221",3.31659719999515,"0"
"222",2.2934502796261,"0"
"223",3.71591237900379,"0"
"224",3.08549776458983,"0"
"225",4.5958067376926,"0"
"226",3.74913683344048,"0"
"227",3.32161961120527,"0"
"228",2.91110197543783,"0"
"229",2.5257998952717,"0"
"230",2.97386808748006,"0"
"231",2.58410811060078,"0"
"232",1.83337258414908,"0"
"233",2.21573949029947,"0"
"234",2.92140405190174,"0"
"235",2.45035753882604,"0"
"236",2.50177690715608,"0"
"237",2.74485389160775,"0"
"238",1.62980161609353,"0"
"239",1.99414204574507,"0"
"240",2.69157474053377,"0"
"241",2.78856155280886,"0"
"242",1.82270250047173,"0"
"243",2.11974094951087,"0"
"244",2.15808160826438,"0"
"245",2.79466916677706,"0"
"246",2.83591517597788,"0"
"247",2.32255348763027,"0"
"248",2.2040606840275,"0"
"249",2.58484717432435,"0"
"250",2.3802076324304,"0"
"251",2.17310038532806,"0"
"252",-1.0760352287736,"1"
"253",1.64871136512066,"0"
"254",1.60981526284512,"0"
"255",3.13804784257571,"0"
"256",1.84289085211812,"0"
"257",1.80071727078596,"0"
"258",2.78461020437899,"0"
"259",1.39570860207517,"0"
"260",1.78655351380021,"0"
"261",1.66003337642334,"0"
"262",0.677628136946808,"0"
"263",1.16781822015001,"0"
"264",1.1788919728515,"0"
"265",1.81336326590843,"0"
"266",1.28455742757836,"0"
"267",1.16775324924573,"0"
"268",1.22878773661229,"0"
"269",1.57249269729464,"0"
"270",1.13401396454794,"0"
"271",0.87583777655083,"0"
"272",0.6769150695216,"0"
"273",0.84373186904902,"0"
"274",1.14775101356615,"0"
"275",0.843685644829287,"0"
"276",1.88699440281243,"0"
"277",1.12001770033262,"0"
"278",0.863547165558837,"0"
"279",0.895110556081984,"0"
"280",-0.0296411100692985,"0"
"281",0.0741842866482094,"0"
"282",0.399078885199168,"0"
"283",0.343280878287328,"0"
"284",0.507504462830151,"0"
"285",0.271994498127841,"0"
"286",0.306049911456508,"0"
"287",0.612773268939846,"0"
"288",-0.11043011980345,"0"
"289",0.636034335019857,"0"
"290",0.523825286340103,"0"
"291",0.383504652478699,"0"
"292",0.474522336851974,"0"
"293",-0.0909214478964481,"0"
