"","value","anomaly"
"1",-4.34346246889819,"0"
"2",-4.33542706888078,"0"
"3",-4.58190961773886,"0"
"4",-3.90791609944065,"0"
"5",-5.93064161264198,"0"
"6",-5.05341105287016,"0"
"7",-5.80005667226362,"0"
"8",-5.08298704663062,"0"
"9",-4.30996763385322,"0"
"10",-4.12795298554803,"0"
"11",-4.83746817200214,"0"
"12",-4.14402260331006,"0"
"13",-4.53889939998223,"0"
"14",-4.27591148408502,"0"
"15",-5.1973418713455,"0"
"16",-4.4691569326787,"0"
"17",-5.69191846392332,"0"
"18",-5.54107116958278,"0"
"19",-4.3846315058681,"0"
"20",-5.37253563063557,"0"
"21",-5.20081752774883,"0"
"22",-5.37120816961179,"0"
"23",-4.6982595735535,"0"
"24",-5.07540187593242,"0"
"25",-4.85304833550033,"0"
"26",-4.46906273477722,"0"
"27",-4.71948974694337,"0"
"28",-6.35015264679145,"0"
"29",-4.9754318419649,"0"
"30",-4.76732833348434,"0"
"31",-5.16041545134206,"0"
"32",-5.95067343000106,"0"
"33",-4.8022831165116,"0"
"34",-5.56389200375562,"0"
"35",-4.55774805259255,"0"
"36",-5.04435492878437,"0"
"37",-4.81213143147328,"0"
"38",-5.05418269587613,"0"
"39",-5.01330058957964,"0"
"40",-4.75058084975082,"0"
"41",-3.96248338843467,"0"
"42",-4.48680563061628,"0"
"43",-5.32164741722848,"0"
"44",-5.19448360937468,"0"
"45",-4.37628039416416,"0"
"46",-5.12997323077902,"0"
"47",-4.6704208181536,"0"
"48",-5.57842600928027,"0"
"49",-4.95554400333589,"0"
"50",-5.30616118701532,"0"
"51",-5.17471552363946,"0"
"52",-4.91476448590996,"0"
"53",-4.08034498773343,"0"
"54",-5.29558963566781,"0"
"55",-4.86479045058472,"0"
"56",-4.59536818678393,"0"
"57",-4.54069678347719,"0"
"58",-4.96147207461707,"0"
"59",-3.86149718275482,"0"
"60",-4.41928512438748,"0"
"61",-4.31093496080374,"0"
"62",-5.21647430074283,"0"
"63",-4.8662164283104,"0"
"64",-4.96390683623594,"0"
"65",-4.54359486575566,"0"
"66",-4.95625559768765,"0"
"67",-4.66827503581842,"0"
"68",-4.92763093118843,"0"
"69",-5.12393683982687,"0"
"70",-5.16791579923084,"0"
"71",-3.68413396002514,"0"
"72",-4.79832410961343,"0"
"73",-5.31787590280006,"0"
"74",-4.67650960066641,"0"
"75",-4.40008582378109,"0"
"76",-5.16464607956622,"0"
"77",-4.16656627532121,"0"
"78",-4.17341960643671,"1"
"79",-4.78195935865267,"0"
"80",-3.254437096644,"0"
"81",-5.14365261650403,"0"
"82",-5.143632629023,"0"
"83",-4.77130845142903,"0"
"84",-2.94149735389848,"0"
"85",-3.66197139799701,"0"
"86",-4.21728343664029,"0"
"87",-3.99801787634748,"0"
"88",-4.44235179275311,"0"
"89",-4.75590260369363,"0"
"90",-4.22473215422503,"0"
"91",-3.82873243893849,"0"
"92",-5.16993221888589,"0"
"93",-4.95579445671765,"0"
"94",-4.52593547871608,"0"
"95",-4.07150985502468,"0"
"96",-3.77265470481501,"0"
"97",-3.60573778958125,"0"
"98",-2.91902987703943,"0"
"99",-4.06130273790803,"0"
"100",-4.28574499056747,"0"
"101",-4.47846323647073,"0"
"102",-3.78303631559107,"0"
"103",-4.57545930761078,"0"
"104",-4.02541784362924,"0"
"105",-4.59135095950042,"0"
"106",-3.82226136926983,"0"
"107",-3.50688919805876,"0"
"108",-3.87977263376565,"0"
"109",-3.88016759767417,"0"
"110",-4.11371046445206,"0"
"111",-4.30967941862914,"0"
"112",-3.37206595075437,"0"
"113",-3.4962829479693,"0"
"114",-3.82945402694221,"0"
"115",-3.73042582497042,"0"
"116",-2.82838558644367,"0"
"117",-3.39959309566873,"0"
"118",-3.15249403416851,"0"
"119",-2.7958406154526,"0"
"120",-3.29416544864023,"0"
"121",-3.51454339543326,"0"
"122",-3.1403615014566,"0"
"123",-2.96989258407967,"0"
"124",-3.74116417260358,"0"
"125",-3.43325444610764,"0"
"126",-2.99147225594358,"0"
"127",-2.98619046436138,"0"
"128",-2.05499371077593,"0"
"129",-3.2236037387991,"0"
"130",-2.81193484357626,"0"
"131",-3.06744751423674,"0"
"132",-2.85067376697136,"0"
"133",-2.52808829341606,"0"
"134",-3.5349875349922,"0"
"135",-1.97409566805001,"0"
"136",-2.77460086079995,"0"
"137",-2.60837963407417,"0"
"138",-3.21080009656198,"0"
"139",-3.43192496315375,"0"
"140",-2.78373049882679,"0"
"141",-2.54874951264192,"0"
"142",-2.86628945088627,"0"
"143",-1.76927778057054,"0"
"144",-1.8269579277856,"0"
"145",-2.77061732862018,"0"
"146",-2.60721381479184,"0"
"147",-2.56361163910333,"0"
"148",-2.5948388466303,"0"
"149",-2.8582282835656,"0"
"150",-2.27561711783468,"0"
"151",-2.52766133645795,"0"
"152",-3.43170954288363,"0"
"153",-1.43912926369934,"0"
"154",-2.15303572175744,"0"
"155",-2.17700213490867,"0"
"156",-2.36155133717203,"0"
"157",-3.04821720415517,"0"
"158",-1.81988775674368,"0"
"159",-2.01345252720591,"0"
"160",-1.52583228746949,"0"
"161",-2.06249479229518,"0"
"162",-1.29545369413711,"0"
"163",-1.88902426514578,"0"
"164",-2.06513685579571,"0"
"165",-2.45423709188768,"0"
"166",-1.06607718334062,"0"
"167",-2.70175776567485,"0"
"168",-1.25696762833844,"0"
"169",-2.0793176564522,"0"
"170",-1.29156460451541,"0"
"171",-1.36680269773482,"0"
"172",-0.738833231716965,"0"
"173",-1.49295328673211,"0"
"174",-1.18509368823137,"0"
"175",-0.614537063172869,"0"
"176",-0.843629186699235,"0"
"177",-0.770751630119146,"0"
"178",-0.762627936312781,"0"
"179",-0.940221494429914,"0"
"180",-0.599611178204735,"0"
"181",-0.484109444386645,"0"
"182",-1.33027365578598,"0"
"183",-1.53798721375433,"0"
"184",-0.673425621721768,"0"
"185",-1.18559159950282,"0"
"186",-0.551604591028893,"0"
"187",0.173363250766652,"0"
"188",0.127497334479634,"0"
"189",-0.72639510339313,"0"
"190",-0.127657262949293,"0"
"191",-0.620722212720698,"0"
"192",-0.411689014719283,"0"
"193",0.614054951922014,"0"
"194",-0.333744646314423,"0"
"195",-0.393805002900707,"0"
"196",-0.123977769504669,"0"
"197",-0.487433111195461,"0"
"198",-0.700053016834106,"0"
"199",0.349828579603607,"0"
"200",-0.0213580553435639,"0"
"201",0.457427535395974,"0"
"202",-0.445527165197816,"0"
"203",-0.714848213626434,"0"
"204",0.621773456768832,"0"
"205",-0.413795950775544,"0"
"206",1.03409395466807,"0"
"207",-0.273404614198237,"0"
"208",0.645662054857486,"0"
"209",0.00267102792390106,"0"
"210",0.0460750352715997,"0"
"211",0.250233860955995,"0"
"212",0.42210103672657,"0"
"213",0.756850398664522,"0"
"214",0.577442549133969,"0"
"215",0.596745587146601,"0"
"216",0.895550673414171,"0"
"217",1.34956703660732,"0"
"218",1.38813634908041,"0"
"219",-0.368580770099047,"0"
"220",0.136044838607932,"0"
"221",0.59780753183769,"0"
"222",0.92091502032722,"0"
"223",0.141787088429244,"0"
"224",1.49649194648618,"0"
"225",0.373129961359008,"0"
"226",1.28567722638754,"0"
"227",1.26215474605238,"0"
"228",1.75058263789414,"0"
"229",1.07084985361418,"0"
"230",1.85502276979597,"0"
"231",0.472551764741218,"0"
"232",1.20355130643642,"0"
"233",0.911946839182237,"0"
"234",1.56738975856643,"0"
"235",0.671546865475275,"0"
"236",2.08936551273884,"0"
"237",3.08931199948672,"0"
"238",1.89795390717779,"0"
"239",2.19016909438913,"0"
"240",1.82584262436136,"0"
"241",0.979223031519846,"0"
"242",1.60057745711218,"0"
"243",2.28959925964272,"0"
"244",1.72981072084947,"0"
"245",2.55490511096531,"0"
"246",2.87901465225744,"0"
"247",2.60973715916531,"0"
"248",2.34799067442174,"0"
"249",1.99098680809024,"0"
"250",3.32967825260682,"0"
"251",2.19845189178645,"0"
"252",1.60170614026316,"0"
"253",2.16532754851549,"0"
"254",2.81536380710806,"0"
"255",2.90187987505665,"0"
"256",2.64847671749126,"0"
"257",2.76700271763725,"0"
"258",2.10370019611869,"0"
"259",2.63013235962906,"0"
"260",3.09370058506411,"0"
"261",1.91468461716263,"0"
"262",2.9381526423222,"0"
"263",2.49528131924425,"0"
"264",3.34387209501072,"0"
"265",3.23107759338696,"0"
"266",2.68260127272192,"0"
"267",3.08619824167102,"0"
"268",3.48796753205112,"0"
"269",2.25621286788304,"0"
"270",2.34929711872371,"0"
"271",1.89020168658233,"0"
"272",4.04039722106742,"0"
"273",3.95976048437963,"0"
"274",3.31159100889247,"0"
"275",2.18642165915267,"0"
"276",2.97610785107004,"0"
"277",3.58500812685868,"0"
"278",3.76652059152115,"0"
"279",4.04237451696688,"0"
"280",3.55963174341192,"0"
"281",3.55179889947559,"0"
"282",3.22939089202617,"0"
"283",3.65211339081978,"0"
"284",2.85898778479263,"0"
"285",4.35266598479199,"0"
"286",2.83103114097211,"0"
"287",3.808203244656,"0"
"288",3.44185368828239,"0"
"289",3.48980724805046,"0"
"290",4.37614364705422,"0"
"291",3.52770831239401,"0"
"292",4.86517487277411,"0"
"293",3.70453724706706,"0"
"294",3.83972926034133,"0"
"295",4.85138664457714,"0"
"296",3.18705911879065,"0"
"297",2.60558665279649,"0"
"298",4.25924216615672,"0"
"299",3.98533847105143,"0"
"300",4.4540466851387,"0"
"301",3.43361799060325,"0"
"302",3.7690149799628,"0"
"303",3.56481012488936,"0"
"304",4.18491775641034,"0"
"305",4.69560449768434,"0"
"306",4.69013013787151,"0"
"307",3.43534413084037,"0"
"308",4.31342240996804,"0"
"309",4.03588537444775,"0"
"310",4.07718760971287,"0"
"311",4.34895006909056,"0"
"312",4.18585011777009,"0"
"313",4.43986280164017,"0"
"314",5.389395790727,"0"
"315",4.58607821758319,"0"
"316",4.57714696442785,"0"
"317",5.63077843071312,"0"
"318",5.01587741557479,"0"
"319",4.8060745307522,"0"
"320",4.6022671998496,"0"
"321",4.69019316577134,"0"
"322",5.32543461888085,"0"
"323",4.91138494937158,"0"
"324",4.03821844088109,"0"
"325",4.4414692920912,"0"
"326",4.46525529232534,"0"
"327",4.54653776721055,"0"
"328",5.82501358858024,"0"
"329",5.10218509054018,"0"
"330",4.8655659244787,"0"
"331",5.67447099556034,"0"
"332",4.28860462092681,"0"
"333",4.5987740175739,"0"
"334",4.97657622191412,"0"
"335",5.259909402243,"0"
"336",3.91300026562766,"0"
"337",4.92015217588285,"0"
"338",5.39366900268459,"0"
"339",4.51998824355772,"0"
"340",4.45141819643919,"0"
"341",5.15457203957634,"0"
"342",4.18865910690556,"0"
"343",4.86149156721264,"0"
"344",6.52070325237715,"0"
"345",4.65710224436331,"0"
"346",4.05414493380239,"0"
"347",5.41280715688854,"0"
"348",4.89276642424525,"0"
"349",5.60921166999375,"0"
"350",4.43866904256062,"0"
"351",5.01606936225518,"0"
"352",5.50674628953747,"0"
"353",5.25367858244048,"0"
"354",5.75798292999916,"0"
"355",3.78255224564532,"0"
"356",4.6574626756043,"0"
"357",4.70430888168295,"0"
"358",5.19898100710575,"0"
"359",5.34726679270856,"0"
"360",5.82148020253857,"0"
"361",5.53428881922598,"0"
"362",4.86135444809153,"0"
"363",5.27879978535411,"0"
"364",4.91686788052672,"0"
"365",6.18061973738104,"0"
"366",6.22314944978532,"0"
"367",4.67098465531731,"0"
"368",5.34071408584922,"0"
"369",4.61385743016303,"0"
"370",5.21515025107137,"0"
"371",5.99290420698543,"0"
"372",5.24169535789487,"0"
"373",5.53333137214219,"0"
"374",5.60768904596427,"0"
"375",4.86693145365975,"0"
"376",5.58262533659534,"0"
"377",4.04377434891383,"0"
"378",5.27653487429715,"0"
"379",5.63932485662803,"0"
"380",5.44760457170631,"0"
"381",5.12678323675218,"0"
"382",5.04434431576225,"0"
"383",5.56870321371492,"0"
"384",12.5441185529864,"1"
"385",5.43138168063027,"0"
"386",4.48096458921659,"0"
"387",4.92918449491195,"0"
"388",5.54125462130803,"0"
"389",4.75102627118068,"0"
"390",4.46844238352501,"0"
"391",5.28053925130326,"0"
"392",5.09678343613834,"0"
"393",5.18671529518212,"0"
"394",4.67042832035555,"0"
"395",5.35762846452114,"0"
"396",4.64629440665634,"0"
"397",5.18681517821037,"0"
"398",5.46153973223598,"0"
"399",4.76420809343239,"0"
"400",5.49781459850146,"0"
"401",4.82931003157325,"0"
"402",3.48705743596465,"0"
"403",6.01885195995427,"0"
"404",5.65011510670693,"0"
"405",4.86912778281176,"0"
"406",4.30051719795683,"0"
"407",5.40934985247253,"0"
"408",4.84424821403,"0"
"409",5.01772003352377,"0"
"410",5.08207776511431,"0"
"411",5.10228269458512,"0"
"412",4.7486368250081,"0"
"413",5.71847359525375,"0"
"414",5.48482026515264,"0"
"415",5.05585676607108,"0"
"416",5.25957470841379,"0"
"417",5.36388969943811,"0"
"418",5.06893056385374,"0"
"419",4.91699320513254,"0"
"420",4.86831758915617,"0"
"421",4.48279689936361,"0"
"422",5.1543188821356,"0"
"423",4.82191583080371,"0"
"424",4.02653978132779,"0"
"425",4.680133186799,"0"
